지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22184,2021-03-24,4.9,1020.2,80,12.6,13.4,1.4,.9,1.3,2.3,3.9,4.2
22184,2021-03-25,2.8,1021.4,93,10.8,13.1,.6,.4,.5,.8,3.7,4
22184,2021-03-26,2.8,1020.3,83,12.3,12.2,.6,.4,.5,.8,3.4,4
22184,2021-03-27,6.9,1009.9,90,14.5,11.6,1.6,1.1,1.6,2.5,3.9,4.6
22184,2021-03-28,5.8,1007.2,97,11.2,11.8,1.6,1,1.2,1.9,4.2,4.7
22184,2021-03-29,3.6,1009.8,88,11.1,12.5,1,.6,.8,1.3,4,4.3
22184,2021-03-30,4.2,1011.4,72,12,12.7,.7,.4,.7,1,3.3,4.1
22184,2021-03-31,6,1012.8,89,13.3,12.5,1,.7,1.1,1.6,3.5,4.1
22184,2021-04-01,12.9,1014,84,13.6,12.4,4,2.5,3.6,6.4,5.5,6.7
22184,2021-04-02,12.1,1015.1,89,14.3,13.1,3.9,2.5,3.6,5.6,5.6,6.2
22184,2021-04-03,6.2,1011.9,98,13.9,13,1.8,1.2,1.8,2.8,4.2,4.6
22184,2021-04-04,10.1,1014.7,89,10.8,13.4,2.9,1.8,2.3,3.9,4.9,5.3
22184,2021-04-05,4.8,1020.9,70,12,14.5,2.1,1.3,1.7,3,5,5.5
22184,2021-04-06,5.7,1020.9,68,12.2,14.5,1.6,1.1,1.4,2.4,4.7,6
22184,2021-04-07,6.1,1020.2,76,12.3,14,.9,.6,.8,1.5,3.3,3.6
22184,2021-04-08,7,1019.3,71,11.8,13.9,1.2,.8,1.1,1.8,3.4,4
22184,2021-04-09,7.7,1023.5,67,12.8,13.7,1.6,1.1,2.4,3.8,3.8,5.3
22184,2021-04-10,9.8,1029.2,73,13,13.7,3,2,2.4,4.2,5.2,5.7
22184,2021-04-11,8.7,1027.7,81,14,13.7,2.2,1.4,1.8,2.8,4.6,5.1
22184,2021-04-12,8.2,1016.9,91,14.7,13.6,2.2,1.4,2.1,3.3,4.3,5.1
22184,2021-04-13,9,1016.4,82,10.6,13.5,2.4,1.5,1.9,3.5,4.5,5.1
22184,2021-04-14,8.3,1020,62,9.9,13.5,2.1,1.4,2.1,3,4.4,5.2
22184,2021-04-15,4.5,1018.7,63,12.3,13.6,.9,.6,.8,1.7,3.6,4
22184,2021-04-16,2,1016.6,84,13.9,13.9,.6,.4,.6,.9,3.7,4.2
22184,2021-04-17,7.8,1017.3,73,12.1,13.7,1.5,1,1.9,2.8,3.7,4.4
22184,2021-04-18,8.5,1019.2,64,11.9,13.7,2,1.3,1.7,3.4,4.2,4.9
22184,2021-04-19,3.6,1019.3,67,12.7,13.9,.7,.5,.7,1.2,3.5,4
22184,2021-04-20,3.5,1020.5,66,13.5,13.9,.7,.4,.6,1.4,4.1,5.6
22184,2021-04-21,2.4,1020.8,90,14.4,14,.8,.5,.6,1,5.4,8.2
22184,2021-04-22,6.6,1017,94,14.8,13.8,1.2,.8,1.2,2.4,4.1,4.9
22184,2021-04-23,9.4,1015.3,88,15,13.8,2.7,1.7,2.5,3.9,5,5.6
22184,2021-04-24,7.9,1018.2,90,14.6,14.1,2.7,1.7,2.3,4.1,5.2,5.9
22184,2021-04-25,4.7,1019,85,14.4,14.2,1.5,.9,2,3.5,4.9,5.8
22184,2021-04-26,9.3,1020.4,76,14.5,14.4,2.8,1.8,2.3,4.2,5,5.5
22184,2021-04-27,4.4,1018.5,90,14.6,14.3,1.5,.9,1.6,2.4,4.6,5.6
22184,2021-04-28,2.4,1016.5,94,14.2,14.9,.7,.4,.7,1.1,4.2,4.8
22184,2021-04-29,5.2,1007.6,93,14.3,14.5,.9,.6,1.5,2.5,3.6,4.5
22184,2021-04-30,6.3,1006.8,82,13.9,13.8,2.1,1.3,2.1,3.4,4.7,5.2
22184,2021-05-01,8.3,1008.6,79,12.1,13.6,2,1.2,1.7,3,4.1,4.6
22184,2021-05-02,7.6,1017.7,78,12.4,14.2,1.7,1.1,1.4,2.1,4.1,4.5
22184,2021-05-03,3.8,1018.6,78,14.4,14.8,1.1,.7,1.1,2,4.1,4.7
22184,2021-05-04,8.4,1009.7,90,16.7,15.2,2.3,1.5,2.4,4.1,4.3,5.6
22184,2021-05-05,5.3,1016,88,13.4,14.2,2,1.4,2.2,3.2,5,5.4
22184,2021-05-06,2.6,1017.3,84,15.4,14.7,.8,.5,.7,1.1,4.2,4.9
22184,2021-05-07,5.8,1009.7,85,15.4,14.2,1.3,.8,1,1.8,3.6,3.8
22184,2021-05-08,4.4,1007,85,15.1,14.3,1,.7,.9,1.5,3.8,4.4
22184,2021-05-09,1.9,1010.7,79,15.5,15.2,.8,.5,.8,1.2,4.2,4.8
22184,2021-05-10,4.8,1010.4,88,16.1,15.7,1.1,.7,1.3,2.6,4.1,4.6
22184,2021-05-11,12.5,1009.5,87,16.2,16,3.4,2.1,3.1,4.9,5.1,5.9
22184,2021-05-12,8.4,1009.7,81,17,16.5,2.9,1.9,3,4.4,5.3,5.9
22184,2021-05-13,3.2,1011.5,89,17.2,17,1.5,.9,1.5,2.1,5.4,5.9
22184,2021-05-14,5.2,1010.4,98,17.4,16.8,1,.6,.8,1.2,4,4.8
22184,2021-05-15,4.9,1006,99,18.3,17,1.1,.7,1.2,2.6,3.9,4.4
22184,2021-05-16,7.6,1003.2,99,18.2,17.1,2.1,1.3,1.7,2.8,4.6,5.6
22184,2021-05-17,6.8,1008.5,90,15.5,17,2.2,1.4,1.7,2.9,4.8,5.5
22184,2021-05-18,3.7,1011.1,84,16.2,17.4,1,.6,1,1.5,4.1,4.9
22184,2021-05-19,2,1011.1,83,17.6,18.3,.5,.3,.5,.8,4.3,4.8
22184,2021-05-20,7.1,1004.1,94,16.5,17.5,1.3,.8,1.2,1.8,3.6,4.3
22184,2021-05-21,6.7,1009.4,82,16.7,17.4,1.6,1,1.3,2.2,4.2,4.4
22184,2021-05-22,3.7,1011.3,84,17,17.9,.8,.5,.7,1.1,3.9,4.3
22184,2021-05-23,1.6,1010.6,79,18.8,18.6,.4,.3,.4,.6,3.6,4
22184,2021-05-24,4.5,1009.3,86,17.4,18.3,.6,.4,.7,1.1,3.5,4.5
22184,2021-05-25,5.8,1009.8,81,17.8,17.8,1.3,.8,1.3,2.3,3.7,4.4
22184,2021-05-26,4.7,1008.4,75,17.9,17.8,1.1,.7,1,1.5,3.8,4.4
22184,2021-05-27,4.9,1004.2,94,17.3,17.7,1,.7,1,1.5,3.8,4.5
22184,2021-05-28,8.8,1003.8,90,18.2,17.8,2,1.3,1.8,3.1,4.3,4.9
22184,2021-05-29,4,1007.8,85,18.1,18.2,1.3,.8,1.1,2,4.3,4.9
22184,2021-05-30,3.7,1008.6,82,19.2,18.8,.9,.6,.7,1.1,3.7,3.9
22184,2021-05-31,3.2,1010.7,94,18.7,19,.7,.5,.6,1.1,3.5,3.7
22184,2021-06-01,5.2,1013.3,96,19,19.4,1,.6,.8,1.5,3.6,4
22184,2021-06-02,3.6,1011.7,89,20.4,19.9,1,.6,.8,1.6,3.5,4
22184,2021-06-03,6,1002.7,96,19.9,19.9,1.6,1,1.3,2.6,4,4.5
22184,2021-06-04,5.2,1004.5,84,18.8,20,1,.7,1,1.6,3.9,4.1
22184,2021-06-05,7.7,1004,92,20.2,20.1,1.6,1,1.3,2.3,3.8,4.1
22184,2021-06-06,7,1007.9,86,20.5,20.3,1.8,1.1,1.4,2.4,4,4.3
22184,2021-06-07,3.2,1013.9,90,20.9,21.3,1,.7,1,1.5,4.1,4.6
22184,2021-06-08,5.5,1014.2,97,21.1,21.2,.9,.6,.9,1.4,3.4,4
22184,2021-06-09,7.2,1013.8,96,21.5,21.3,1.3,.8,1,1.6,3.7,4
22184,2021-06-10,7.3,1010.8,93,21.9,20.9,1.7,1,1.8,3,3.9,4.5
22184,2021-06-11,3.8,1009.5,99,20.2,20.6,1.3,.8,1.6,2.4,4.7,5
22184,2021-06-12,3.9,1011.3,95,20.2,21.7,.9,.6,1.1,1.5,3.9,4.7
22184,2021-06-13,3.6,1009.2,97,17.8,21.8,.6,.4,.5,.8,3.4,4
22184,2021-06-14,3,1005.9,92,20.3,21.9,.5,.3,.7,1,3.9,4.4
22184,2021-06-15,9.1,999.6,98,21.4,21.6,1.7,1,1.5,2.9,3.8,4.5
22184,2021-06-16,8.9,1001.9,90,21.1,21,2.6,1.6,2.1,3.5,4.9,5.3
22184,2021-06-17,5.9,1005.5,91,20.7,21,1.7,1.1,1.2,2.3,4.8,5.4
22184,2021-06-18,2.4,1002.4,98,20.9,21.2,1.4,.8,1,1.9,5.8,6.7
22184,2021-06-19,2.9,1002,95,20.8,22,1,.6,.7,1.3,5.4,6.5
22184,2021-06-20,2,1002.8,86,22,23.1,.8,.5,.6,1,5,5.6
22184,2021-06-21,2.7,1004.8,92,21.9,23.2,.7,.4,.5,.8,5.1,5.8
22184,2021-06-22,6.5,1008.3,91,22.1,22.9,1.4,.9,1.2,2,3.9,4.5
22184,2021-06-23,3.5,1010.3,91,22.9,23.3,.9,.6,.8,1.2,4.1,4.7
22184,2021-06-24,4.7,1011,89,23.1,23.8,.8,.5,.7,1,3.6,3.8
22184,2021-06-25,4.2,1010.4,86,23.4,24.1,.8,.5,.6,1.3,3.4,3.9
22184,2021-06-26,6.1,1008.9,92,23.3,24.1,.9,.6,1,1.4,3.5,4.2
22184,2021-06-27,7.1,1006,94,23.2,24.1,1.2,.7,.9,1.6,3.8,4.2
22184,2021-06-28,6.7,1004.2,89,23.1,23.8,1.3,.8,1.1,1.9,4.2,5
22184,2021-06-29,4.8,1005.6,90,23.1,23.9,1.3,.8,1.1,1.9,5,5.6
22184,2021-06-30,6.8,1005.9,93,23.2,24,1.4,.9,1.1,1.7,4.3,4.7
22184,2021-07-01,5.8,1005.9,88,23.5,24.1,1.3,.8,1,1.5,4.4,5.6
22184,2021-07-02,7.7,1007.5,90,23.9,24,1.7,1.1,1.5,2.3,4.4,5.3
22184,2021-07-03,10.8,1003.6,95,25.2,24,3,1.9,2.7,4.8,4.8,5.6
22184,2021-07-04,5,1007.6,96,23.3,23.8,3.1,2,3.3,5,5.7,6.3
22184,2021-07-05,6.7,1009,97,24.1,24,2,1.3,1.9,3.3,4.5,5.6
22184,2021-07-06,8.4,1007.9,96,25.7,24.3,2.8,1.7,2.2,3.6,4.9,5.3
22184,2021-07-07,,,,,,,,1.6,3,,5.6
22184,2021-07-08,5.3,1006.1,98,25.5,25.1,2.2,1.3,1.6,2.9,5.3,5.7
22184,2021-07-09,6,1006.2,92,25.5,25.5,1.6,1,1.2,2,4.5,5.3
22184,2021-07-10,5.9,1008.3,94,26,25.7,1.5,1,1.2,1.8,4.3,5.3
22184,2021-07-11,5.3,1010.3,96,26.6,26.3,1.5,1,1.3,2,4.4,5.1
22184,2021-07-12,7.6,1009.8,93,27.1,26.5,1.6,1,1.2,2.1,4,4.3
22184,2021-07-13,8.1,1009.4,91,27.5,26.6,2.2,1.4,1.6,2.8,4.5,4.9
22184,2021-07-14,6.2,1011.5,90,27.5,26.7,2.1,1.3,1.6,2.5,4.6,5.1
22184,2021-07-15,3.4,1013.6,91,27.3,27.4,1.3,.8,1.2,2,4.3,4.5
22184,2021-07-16,4.4,1013.4,91,27.3,27.9,.9,.6,.7,1.3,3.6,4.3
22184,2021-07-17,7.5,1010.2,86,26.6,27.9,1.4,.9,1.2,1.7,3.7,4.1
22184,2021-07-18,8.4,1009.2,87,26.4,27.5,1.6,1,1.2,2,3.8,4
22184,2021-07-19,7.3,1011.3,90,27,27.6,1.4,.9,1.3,2.1,3.8,4.3
22184,2021-07-20,7.6,1012.4,87,27.4,27.8,1.3,.9,1.2,1.9,3.8,4.2
22184,2021-07-21,8.2,1010.6,87,27.4,27.7,1.9,1.2,1.7,2.7,4.3,4.8
22184,2021-07-22,10,1008.9,87,27.2,27.3,2.3,1.5,1.7,3,4.5,4.9
22184,2021-07-23,9.1,1007.5,89,26.9,26.9,1.9,1.3,1.5,3,4.4,4.8
22184,2021-07-24,9.6,1005.9,92,26.7,27.2,2,1.3,1.5,2.7,4.5,5.6
22184,2021-07-25,10.9,1003.4,88,26.8,26.7,3.9,2.4,3.9,6.2,6.4,9.3
22184,2021-07-26,9.9,1002,88,26.9,26.7,3.2,2.1,2.6,4,6,7.1
22184,2021-07-27,7.9,1001.5,92,26.7,26.7,2.1,1.4,1.6,2.7,5,5.5
22184,2021-07-28,6.6,1002.1,92,26.6,26.5,1.6,1,1.1,1.9,4.6,5.4
22184,2021-07-29,5.2,1001.9,89,27,27.1,1.1,.8,.9,1.4,4.1,4.6
22184,2021-07-30,6.4,1000.8,92,27.2,27.3,1.3,.8,1,1.7,3.7,4.1
22184,2021-07-31,2.8,1000.9,91,27.6,27.5,1,.6,.7,1.2,4.6,5.1
22184,2021-08-01,4.4,,,,,1.1,.7,1.1,1.9,4.1,4.7
22184,2021-08-02,3,1002.5,93,26.7,27,.9,.6,.7,1.1,4.4,4.8
22184,2021-08-03,3.5,1006.6,89,27.8,27.1,1.2,.8,1.1,1.8,4.6,5.3
22184,2021-08-04,4.6,1007.8,90,27.5,26.2,1.4,.9,1.2,2,4.5,4.9
22184,2021-08-05,3.4,1005.3,91,27.7,27.4,1.1,.7,.9,1.4,4.6,5.1
22184,2021-08-06,4.5,1002.6,90,27.4,27.9,1,.6,.9,1.5,4.8,5.9
22184,2021-08-07,4.3,1002.3,87,26.3,27.6,1.1,.7,.7,1.3,4.6,5.3
22184,2021-08-08,5,1001.3,92,26,27.8,1.2,.8,1.1,1.7,4.8,5.4
22184,2021-08-09,5.3,1003.5,91,26.7,27.5,1.5,.9,1.2,2.1,4.7,5.3
22184,2021-08-10,2.3,1008.1,81,27.6,28.6,1.1,.7,.7,1.4,5.3,5.9
22184,2021-08-11,7.8,1008.7,87,25.9,28,1.7,1.1,1.5,2.4,4.3,4.9
22184,2021-08-12,5.4,1008.2,90,26,27,1.4,.9,1.4,1.9,4.4,4.9
22184,2021-08-13,6.7,1004.5,88,25.4,26.5,1.3,.9,1.1,1.6,4.1,5.2
22184,2021-08-14,6.3,1005.9,87,24.4,26.1,1.9,1.2,1.5,2.8,4.7,6.3
22184,2021-08-15,6.7,1012,84,25.4,26.1,2,1.2,1.7,3,5.2,6.6
22184,2021-08-16,10.9,1011.2,85,25.1,25.9,2.6,1.6,2.1,3.3,4.6,5.1
22184,2021-08-17,4.3,1008.3,79,25.6,26.1,1.5,1,1.6,2.5,4.6,5.1
22184,2021-08-18,2.4,1008.3,81,25.6,26.6,1,.6,.7,1.2,4.8,5.5
22184,2021-08-19,3.3,1010.8,79,26,27.1,.8,.5,.6,1.2,4.2,4.9
22184,2021-08-20,5.3,1010.5,82,26.9,27.2,1.1,.7,1,1.8,3.6,4.2
22184,2021-08-21,8.1,1005.6,92,26.6,26.6,2.6,1.7,2.5,4.3,4.8,5.8
22184,2021-08-22,3.5,1009.2,90,26.3,26.8,1.8,1.1,1.4,2.6,5,5.7
22184,2021-08-23,5.7,1005.3,92,26.9,26.5,1.6,1.1,1.8,2.6,4.6,5.8
22184,2021-08-24,7.9,1002.3,94,26.9,26.5,2.9,1.9,2.4,3.9,5.5,6.6
22184,2021-08-25,4.3,1006.8,95,25.9,26.1,2.3,1.5,1.8,3.2,5.5,6.6
22184,2021-08-26,3,1012.9,91,26.6,26.7,1.7,1.1,1.4,2.3,5.4,5.8
22184,2021-08-27,,,,,,,,1.3,2.2,,4.8
22184,2021-08-28,4.6,1013.3,94,26.4,27,1.3,.8,1.2,2,4,4.5
22184,2021-08-29,,,,,,,,.9,1.3,,3.7
22184,2021-08-30,2.8,1014.9,89,26.8,27.3,.7,.5,.7,1.1,3.6,4.2
22184,2021-08-31,,1014.3,87,27.4,27.6,,,.8,1.5,,3.7
22184,2021-09-01,,,,,,,,1.6,2.7,,4.4
22184,2021-09-02,3.6,1008.6,83,24.2,26.3,1,.6,.8,1.3,4.1,4.4
22184,2021-09-03,6.3,1007.5,88,24.6,27.2,1.9,1.2,1.6,2.9,4.7,5.2
22184,2021-09-04,9.3,1012.6,81,25.4,27.2,2.3,1.4,2,3.6,4.6,5
22184,2021-09-05,12.2,1014.4,82,25.3,26.7,3.2,2,2.6,4.2,5.1,5.4
22184,2021-09-06,12.4,1013.1,84,25.2,25.7,3.1,2,2.4,3.6,5,5.5
22184,2021-09-07,6.6,1010.2,84,25.5,25.9,1.9,1.2,1.7,2.5,4.4,5.6
22184,2021-09-08,6.2,1011.3,77,23.9,26,1.6,1.1,1.6,2.5,4.4,5.6
22184,2021-09-09,2,1013.4,80,24.5,26.6,.6,.4,.5,1,3.8,4.2
22184,2021-09-10,4.3,1012.9,84,24.5,26.2,.7,.5,.8,1.3,3.3,3.8
22184,2021-09-11,4.2,1011.9,87,25,26.2,.7,.5,.5,.8,3.7,4.1
22184,2021-09-12,6.3,1011.5,88,25.2,26.2,1.1,.7,1,1.6,4.4,5.6
22184,2021-09-13,12,1011.7,90,24.9,25.5,3.7,2.5,3.8,6,5.9,7.4
22184,2021-09-14,15,1007.5,92,24.1,25.1,5.8,3.7,4,7.4,6.7,7.1
22184,2021-09-15,15.1,1010.3,80,24.2,25.5,5.9,3.6,3.9,7.1,6.4,6.7
22184,2021-09-16,13.8,1007,85,23.4,24.7,5,3.1,3.6,6.8,6.2,6.8
22184,2021-09-17,10.7,1004.6,89,23.2,23.4,3.5,2.3,3.3,5.5,5.4,6.3
22184,2021-09-18,4.5,1013.3,85,23.6,23.5,1.2,.8,1.1,1.7,4.3,4.9
22184,2021-09-19,7,1014.6,81,23.7,23.3,1.3,.9,1.2,1.8,3.8,4.1
22184,2021-09-20,7.2,1010.2,86,24.4,23.6,1.9,1.2,1.6,2.7,4.3,4.8
22184,2021-09-21,5.4,1007.3,86,,23.9,2.2,1.4,1.9,3.6,4.8,5.3
22184,2021-09-22,5.2,1010.7,91,24.7,23.9,1.5,1,1.3,2.3,4.1,4.5
22184,2021-09-23,4.5,1017.5,71,23.6,24.9,.7,.5,.6,1,3.3,4.1
22184,2021-09-24,6.5,1020.5,72,23.3,25.2,1,.7,1,1.7,3.3,4.1
22184,2021-09-25,10,1019.4,83,23.5,24.4,2.5,1.5,1.7,3.2,4.7,5.1
22184,2021-09-26,10.5,1017.6,80,23.4,23.8,2.8,1.7,1.8,3.2,4.9,5.3
22184,2021-09-27,8.1,1014.1,80,23.2,24.1,2.1,1.4,1.9,2.8,4.7,5.2
22184,2021-09-28,7.4,1011.4,88,23.4,23.8,2,1.2,1.5,2.9,4.5,4.9
22184,2021-09-29,3.6,1008.1,94,24.3,24.2,.9,.6,.8,1.3,3.9,4.4
22184,2021-09-30,5.8,1007.4,86,23,24.1,1.4,.9,1.2,2.1,4,4.7
22184,2021-10-01,4.3,1009.3,82,23,24,1.1,.8,1.1,1.5,4.2,4.8
22184,2021-10-02,2.5,1014.4,82,24,24.7,.7,.5,.7,1.3,4,4.4
22184,2021-10-03,4.5,1018.8,86,24.5,24.5,.8,.5,1,1.4,3.4,4.3
22184,2021-10-04,,,,,,,,1.4,2,,4.3
22184,2021-10-05,3.4,1020.6,86,25.1,25.8,1,.7,.9,1.4,4.3,4.5
22184,2021-10-06,5.3,1018.2,87,24.7,25.7,.9,.6,.9,1.5,3.8,4.7
22184,2021-10-07,2.8,1016.5,80,24.6,25.8,.8,.5,.6,1,4.4,5
22184,2021-10-08,6.2,1018.3,87,24.4,25.8,.9,.6,.9,1.4,3.6,4.5
22184,2021-10-09,8.3,1019.8,91,24.4,25.6,1.6,1.1,1.5,2.1,4,4.5
22184,2021-10-10,4.3,1017.6,95,24.8,24.9,.9,.6,.8,1.2,3.8,4.6
22184,2021-10-11,8.4,1018.1,85,19.7,24.5,2.1,1.4,2.1,3,4.6,5
22184,2021-10-12,10.6,1020.3,89,21.9,24.8,3.5,2.2,3.1,5.2,5.3,6.3
22184,2021-10-13,11,1020.8,86,22.4,23.6,3.8,2.4,3.1,5.3,5.5,6.2
22184,2021-10-14,5.9,1018.8,85,22.8,23.8,1.8,1.2,1.8,2.7,5.2,6.2
22184,2021-10-15,5.5,1016.5,78,22,24.8,1.2,.8,1.5,2.2,4.8,6.3
22184,2021-10-16,13,1020.9,74,17.5,24.6,3.7,2.3,3.3,5.7,5.2,6.3
22184,2021-10-17,11.6,1025.3,62,13.3,23.4,4,2.5,3.6,6.3,5.6,6.6
22184,2021-10-18,5.4,1023,45,14.9,22.7,1.6,1,1.6,2.8,4.4,4.9
22184,2021-10-19,7.7,1020.1,60,16.8,22.3,1.6,1,1.9,3.3,4,5.2
22184,2021-10-20,6.2,1020.8,58,14.7,21.5,1.9,1.2,1.9,3.3,4.4,4.9
22184,2021-10-21,6.5,1019.3,61,15.4,21.3,1.3,.9,1.2,2.2,3.8,4.1
22184,2021-10-22,9.3,1022,58,16.3,21,2,1.3,1.8,2.8,4,4.5
22184,2021-10-23,5.8,1027.1,50,16.9,20.7,1.7,1,1.5,2.5,4.5,4.9
22184,2021-10-24,5.4,1024.8,60,17.5,20.5,1.2,.8,1,1.7,3.8,4.3
22184,2021-10-25,7,1021.7,64,16.7,20.5,1.1,.8,.9,1.3,3.4,3.7
22184,2021-10-26,6.1,1020,66,16.5,20.1,.9,.6,.9,1.4,3.2,3.5
22184,2021-10-27,5.7,1020.2,68,17.2,19.5,1,.6,1.2,1.8,3.4,4
22184,2021-10-28,6.9,1021.9,58,17.1,19.3,1.4,.9,1.2,2.1,3.7,3.9
22184,2021-10-29,8.6,1022.8,67,18.5,20.2,2.4,1.5,2,3.5,4.7,5.3
22184,2021-10-30,5.3,1022.9,70,17.9,18.8,1.8,1.1,1.7,2.8,4.7,4.9
22184,2021-10-31,3.6,1023.8,72,17.3,18.4,.7,.5,.6,.8,3.9,4.2
22184,2021-11-01,5.4,1023.7,76,17.2,18.4,.8,.5,.9,1.5,3.3,4
22184,2021-11-02,7.2,1021.9,61,15.6,18.4,1.3,.8,1,1.6,3.5,3.8
22184,2021-11-03,6.1,1019.9,66,15.5,18.6,1.1,.7,.9,1.2,3.4,3.7
22184,2021-11-04,3.1,1019.9,75,16.8,17.8,.6,.4,.4,.7,3.6,4
22184,2021-11-05,5.8,1018.6,78,17,17.2,1,.6,1.3,2,3.4,4.3
22184,2021-11-06,8.8,1017.2,77,17.6,16.9,2.8,1.8,2.5,4,5,5.6
22184,2021-11-07,7.8,1017.3,76,17.8,17.6,2.5,1.6,2.2,3.4,5.1,5.7
22184,2021-11-08,11.4,1015.1,70,13.7,17.3,4.5,2.9,4.2,7.2,6,7.7
22184,2021-11-09,11.1,1014.6,59,12,16.9,4.5,2.8,3.4,5.9,5.9,6.5
22184,2021-11-10,11.2,1011.3,64,12.7,16.5,4.8,3,3.5,5.8,6.1,6.5
22184,2021-11-11,9.5,1013.7,68,13.1,17,3.3,2.1,2.6,3.9,5.3,5.8
22184,2021-11-12,8.4,1018.9,67,11.9,17.6,3.3,2.1,2.4,3.8,5.4,5.9
22184,2021-11-13,5.2,1020,54,14.5,18,1.7,1.1,1.8,2.7,4.6,5.3
22184,2021-11-14,5.1,1019.9,57,16.1,17.8,1.3,.9,1.1,1.8,3.9,4.2
22184,2021-11-15,2.7,1021.8,60,15.2,17,.8,.5,.7,1.2,3.8,4
22184,2021-11-16,4.7,1023.9,66,14.3,17.3,.6,.4,.5,.9,2.9,3.3
22184,2021-11-17,5.1,1023.7,65,13.3,16.4,.7,.5,.6,1,3,3.1
22184,2021-11-18,2.2,1019.9,68,13.8,17.1,.4,.3,.4,.5,3.6,4.5
22184,2021-11-19,2.6,1018.8,79,14.4,17.5,.5,.4,.4,.7,4.1,4.5
22184,2021-11-20,4.6,1019.8,82,14.8,16.9,.7,.5,.7,1.1,3.4,4
22184,2021-11-21,3.7,1016.5,84,15.4,16.1,.6,.4,.5,.8,3.7,4.4
22184,2021-11-22,12.6,1017.3,63,10.7,15.9,4.6,2.8,4,6.6,5.7,7.3
22184,2021-11-23,11,1019.9,56,10.1,15.9,3.9,2.5,2.9,4.5,5.6,6.3
22184,2021-11-24,8.5,1020.3,55,12.1,16,2.5,1.6,2,3.3,4.6,5.1
22184,2021-11-25,6.6,1020.1,57,14.2,16.4,2.1,1.3,1.6,2.4,4.5,5.3
22184,2021-11-26,5.1,1026.4,60,12.2,16.8,1,.6,.9,1.3,3.5,4.3
22184,2021-11-27,5.5,1032.7,59,11.3,16.6,.9,.6,1.1,1.8,3.5,3.8
22184,2021-11-28,7.2,1031.9,71,13.6,17.4,1.3,.8,1,1.7,3.5,3.7
22184,2021-11-29,6.6,1025.4,74,14.9,18.1,1.2,.8,.9,1.6,3.6,4.1
22184,2021-11-30,11.3,1015.1,77,13.1,17.4,4.3,2.7,4.7,8,5.5,7.5
22184,2021-12-01,13.1,1022.4,64,8.4,16.7,5.3,3.4,5.1,7.7,6.4,7.4
22184,2021-12-02,7.3,1020.9,59,9.5,16,2.2,1.4,2,3.2,4.5,5.2
22184,2021-12-03,10.3,1020,57,11,15.3,3,1.9,2.2,3.9,4.8,5.3
22184,2021-12-04,6.5,1026.3,61,10.7,15.8,2.1,1.3,2,3.4,4.5,5.1
22184,2021-12-05,3.8,1027.8,52,9.7,15.8,1,.6,1,1.6,3.9,4.3
22184,2021-12-06,3.2,1025.7,65,11.6,16,.6,.4,.7,1.1,3.6,4.2
22184,2021-12-07,9.3,1027.2,62,12,16,1.7,1,1.4,2.7,3.6,4.1
22184,2021-12-08,6,1030.5,61,12.6,16.1,1.6,1,1.4,2.5,4.2,4.8
22184,2021-12-09,7.1,1027.2,73,13.7,16.1,1.8,1.1,1.4,2.7,4.4,4.8
22184,2021-12-10,5.3,1025.2,75,13.5,15.9,1.3,.8,1.1,1.8,3.8,4.7
22184,2021-12-11,5.3,1025.9,67,11.8,15.8,1,.6,.9,1.4,3.5,3.7
22184,2021-12-12,10,1025.6,66,10.2,15.6,2.6,1.5,2.7,4.7,4.2,5.6
22184,2021-12-13,8.6,1027.1,62,6.4,16.3,2.6,1.7,2.6,4.1,4.7,5.3
22184,2021-12-14,3.5,1023.1,59,9.2,16.7,.9,.6,1,1.6,3.8,4.3
22184,2021-12-15,3.4,1021.2,70,13.3,16.5,1.1,.7,1.1,1.7,3.8,4.3
22184,2021-12-16,5.5,1018.5,74,11.6,16.1,.9,.5,1.2,2.1,3.4,4
22184,2021-12-17,14.5,1023.4,70,6.1,16.3,5.1,3.1,4.5,7.6,5.8,6.8
22184,2021-12-18,6.9,1026.8,69,4.6,17.4,2.9,1.9,3.5,5.2,5.6,6.5
22184,2021-12-19,8.5,1023.7,52,8.9,17.7,3.1,1.9,2.7,5.4,5.1,5.8
22184,2021-12-20,8.1,1019.8,52,13,17.6,2.1,1.4,1.9,2.8,4.3,4.9
22184,2021-12-21,7.1,1017.9,63,13.2,17.2,2.1,1.4,2.1,3.2,4.5,5
22184,2021-12-22,6.7,1021.4,50,11.4,17.6,1.2,.8,.9,1.7,3.6,3.9
22184,2021-12-23,4.6,1022.6,45,12.2,17.4,.8,.6,.8,1.4,3.4,3.7
22184,2021-12-24,8.5,1021.1,67,10,16.8,1.9,1.2,3,5.6,3.9,5.7
22184,2021-12-25,14.3,1029.8,77,2.6,17.4,5.3,3.3,3.7,7.2,6.2,6.6
22184,2021-12-26,11.8,1032.3,79,1.9,17.5,3.9,2.5,2.9,5,5.5,5.8
22184,2021-12-27,7,1031.3,71,4.3,17.3,2.5,1.6,1.9,3,5.2,5.7
22184,2021-12-28,4,1028.1,55,8.1,17.2,1.3,.9,1.4,2.1,4.3,4.5
