지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22103,2018-12-06,8.4,1022.4,76,9.8,16,1.6,.9,1.5,2.6,4.4,9.1
22103,2018-12-07,10.5,1030.7,66,4.3,15.4,2.4,1.4,2.3,3.7,4.3,5.8
22103,2018-12-08,6,1033.6,66,2.6,15.3,1.2,.7,1,1.8,5.6,10.7
22103,2018-12-09,6.5,1035.4,56,3.3,15.2,1.3,.8,1.1,2,4.9,8
22103,2018-12-10,6.3,1032.4,58,7.7,15.8,1.1,.6,.8,1.6,4.3,8
22103,2018-12-11,8.9,1026.2,82,9.8,15.9,2,1.2,1.6,2.8,4.5,5.8
22103,2018-12-12,10.3,1028.6,66,6.7,15,2,1.3,1.7,2.9,4,7.1
22103,2018-12-13,9.1,1030.8,65,7,15.2,1.7,1.1,1.5,2.4,4.5,9.1
22103,2018-12-14,8.6,1034.4,62,5.4,15.2,1.7,1.1,2,2.6,3.7,4.6
22103,2018-12-15,2.7,1032.5,61,6.6,14.9,.8,.5,.8,1.2,4.6,8
22103,2018-12-16,4.9,1022.8,74,9.7,15.2,.8,.5,.7,1.2,3.9,9.1
22103,2018-12-17,10.3,1020.9,59,10,14.5,2,1.2,1.8,3.1,3.9,6.4
22103,2018-12-18,6.9,1024.5,58,9.3,14.4,1.4,.9,1.9,2.5,4,7.1
22103,2018-12-19,4,1023.7,69,13.2,13.8,1.1,.7,1.1,1.7,4,6.4
22103,2018-12-20,6.2,1023,82,14.1,14.5,1.2,.7,1.2,1.9,4.1,5.3
22103,2018-12-21,6.7,1022.9,84,13.6,14.1,1.7,1.1,1.7,2.6,4.9,7.1
22103,2018-12-22,3.5,1023.5,79,12.8,13.4,1,.6,.8,1.9,6.2,9.1
22103,2018-12-23,9.2,1024,65,10.4,15.8,1.7,1,1.4,2.5,4.3,9.1
22103,2018-12-24,8.1,1027.5,63,6.6,16,1.7,1,1.8,2.6,4.3,6.4
22103,2018-12-25,4.6,1025.4,58,7.7,15.5,.9,.5,.7,1.1,4.7,9.1
22103,2018-12-26,5.7,1023.3,58,9.2,15.9,.9,.5,1.1,1.7,3.5,9.1
22103,2018-12-27,11.9,1026.5,59,3.3,15.6,2.3,1.3,1.6,2.7,4.3,5.8
22103,2018-12-28,11.5,1031.7,71,1.3,15.6,2.4,1.5,2.1,3,4.2,5.3
22103,2018-12-29,11.3,1034.9,66,2.4,15.4,2.5,1.4,2.3,3.4,4.3,5.3
22103,2018-12-30,7.5,,60,2.6,13.6,1.7,1,1.6,3,4.1,6.4
22103,2018-12-31,5.2,1036.5,50,5,12.3,1.1,.7,1,2.1,4,5.8
22103,2019-01-01,10.7,,67,4.7,12.2,2.2,1.3,1.7,2.8,4.1,5.3
22103,2019-01-02,9.9,1034.5,65,4.7,13.6,1.7,1,1.3,2.4,3.7,4.6
22103,2019-01-03,6.5,1035,55,5.6,14.2,1.4,.9,1.7,2.4,4.2,7.1
22103,2019-01-04,3.6,1031.4,62,7.8,14.5,.7,.4,.6,.9,4.4,8
22103,2019-01-05,8,1026,60,7.9,14.4,1.2,.8,1.2,1.6,3.4,7.1
22103,2019-01-06,7.4,1027.9,50,6.6,14.6,1.3,.8,1.2,1.5,3.5,5.8
22103,2019-01-07,7.2,1028.3,60,6.9,14.5,1.2,.7,1,1.5,3.2,4.3
22103,2019-01-08,9.4,1026.4,67,6,14.8,1.8,1.1,1.5,2.4,3.8,4.6
22103,2019-01-09,6.4,1032.4,65,3.9,14,1.5,.9,1.5,2.2,4.4,7.1
22103,2019-01-10,6.6,1026.9,57,7,14.7,1.2,.7,1.2,1.8,5.1,9.1
22103,2019-01-11,5.8,1025.4,73,7.7,15,.9,.6,.9,1.3,3.2,3.8
22103,2019-01-12,6.7,1022.5,76,9.1,14.4,1.1,.6,1.1,1.5,3.3,4
22103,2019-01-13,6.5,1025.3,66,8.5,14.3,1.1,.7,1,1.5,3.9,5.8
22103,2019-01-14,3.7,1026.3,60,8.2,14.6,.9,.5,.7,1.3,4,5.8
22103,2019-01-15,9.1,1024.5,68,7.7,14.4,1.6,.9,1.5,2.3,3.6,4.6
22103,2019-01-16,9.4,1026.8,63,2.8,14.1,2,1.2,1.6,2.9,4,4.9
22103,2019-01-17,9.9,1025.9,64,5.1,14.1,1.8,1.1,1.5,2.1,3.7,5.3
22103,2019-01-18,6.4,1028.8,59,7.3,13.8,1.2,.7,1.1,1.8,4,6.4
22103,2019-01-19,3.1,1024.2,75,10.1,14.3,.7,.4,.7,1,5.5,9.1
22103,2019-01-20,11.1,1021.8,70,6.9,13.5,2.3,1.3,2.4,3.5,4.7,5.8
22103,2019-01-21,9.8,,65,6.1,12.4,1.9,1.2,1.7,2.3,3.9,4.6
22103,2019-01-22,8.9,1022.5,62,8.6,14.1,1.7,1,1.4,2.2,4,6.4
22103,2019-01-23,8.8,1022.2,60,9.3,15,1.6,1,1.3,2,3.6,4.9
22103,2019-01-24,6.2,1025,52,7.3,14.6,1.1,.6,1,1.8,3.7,5.8
22103,2019-01-25,9.3,1024.5,58,6.8,14.2,1.5,1,1.7,2.6,3.5,4.6
22103,2019-01-26,11.1,1028,57,3.9,14.7,2.4,1.4,2,3,4.1,5.3
22103,2019-01-27,7.3,1028.9,64,5.7,15.1,1.4,.8,1.3,2.3,5.1,9.1
22103,2019-01-28,9.7,1024.1,61,8.3,14.3,1.9,1.2,1.7,2.5,3.9,5.3
22103,2019-01-29,3.5,1028.7,62,6.4,14.5,1,.6,1.4,1.9,4.2,7.1
22103,2019-01-30,3.9,1025.7,63,9.2,14.4,.7,.4,.7,.9,6.2,10.7
22103,2019-01-31,9.9,1020.2,76,5.4,13.7,2,1.2,1.7,3.1,4.1,9.1
22103,2019-02-01,10,1026.3,65,4.4,12.7,2.2,1.3,1.8,3,4.3,8
22103,2019-02-02,5.6,1024.9,68,9.5,13.5,1.3,.7,1.4,2.2,4.7,8
22103,2019-02-03,10.4,1015.6,87,13.6,13.6,3.7,1.9,3.4,5.4,6.1,8
22103,2019-02-04,7,1025.5,48,8.1,14.6,1.8,1,1.8,3.3,4.9,7.1
22103,2019-02-05,5.1,1023,61,9.9,14.3,.9,.5,.6,1.3,4.7,8
22103,2019-02-06,3.5,1018.4,61,11.9,15.4,.6,.4,.6,.9,4.5,9.1
22103,2019-02-07,8.5,1020.1,69,8.7,14.5,1.4,.9,1.9,2.7,3.5,4.9
22103,2019-02-08,5.2,1024.4,51,4.4,14.3,1.4,.9,1.9,2.9,4.7,9.1
22103,2019-02-09,8.9,1026.6,62,3.9,14.2,1.7,1.1,1.6,2.4,4.1,8
22103,2019-02-10,5.8,1029.5,59,4.4,14.1,1.2,.8,1.2,1.9,5.5,9.1
22103,2019-02-11,9.8,1031.7,65,3.9,13.2,1.8,1.1,1.7,2.6,3.8,4.9
22103,2019-02-12,5,1033.7,55,5.8,12.6,1.1,.7,1.1,1.5,4,6.4
22103,2019-02-13,5.7,1031.6,54,6.8,12.7,.9,.5,.9,1.2,3.4,9.1
22103,2019-02-14,4.9,1030.7,62,6.4,14.1,1,.6,.9,1.5,4.1,8
22103,2019-02-15,6,1025,65,8.1,14.8,1.2,.7,1,1.5,4.1,7.1
22103,2019-02-16,10.6,1024.1,69,4.6,14.4,2.1,1.3,1.8,2.8,4,4.9
22103,2019-02-17,7.8,1026.6,60,4.8,13.8,1.7,1,1.6,2.5,3.8,4.9
22103,2019-02-18,3.9,1025.8,66,7.7,14.1,.8,.4,.9,1.4,5,10.7
22103,2019-02-19,8.7,1018.4,88,9.6,14.1,2.3,1.3,2,3.6,5.4,8
22103,2019-02-20,7.8,1026,69,7.5,14,1.4,.9,1.5,2.4,4.8,8
22103,2019-02-21,4.2,1027,65,7.5,14.7,.9,.5,.8,1.4,4,7.1
22103,2019-02-22,5.9,1021.5,67,10.4,15.2,1,.6,1,1.4,4.1,7.1
22103,2019-02-23,7.3,1023.7,67,11.1,15.1,1.7,1.1,2.4,2.8,4.8,6.4
22103,2019-02-24,5.3,1024.2,60,11.5,15.4,1.7,1,1.9,3.7,5.2,7.1
22103,2019-02-25,7.2,1021.8,59,10.9,14,1.1,.7,1.1,1.6,2.9,3.4
22103,2019-02-26,5.2,1024,59,10.1,13.5,1.2,.7,1.1,1.7,6.5,12.8
22103,2019-02-27,6.6,1021.7,75,11.9,13.7,1.7,1.1,1.8,2.4,7.3,12.8
22103,2019-02-28,5.5,1019.6,70,11.1,14.5,1.3,.8,1.2,2,7.7,12.8
22103,2019-03-01,6.2,1022.3,56,10.6,13.4,1.2,.7,.9,1.6,5.8,10.7
22103,2019-03-02,6.7,1019.5,69,12.5,12.9,1.6,1,1.7,2.6,5.7,12.8
22103,2019-03-03,6.9,1013.5,73,12.3,12.6,1.6,1,1.4,2,4.9,8
22103,2019-03-04,7,1015.8,67,11.7,12.5,1.3,.8,1.1,1.7,4.3,6.4
22103,2019-03-05,3.9,1022.3,68,11.6,13,.9,.6,1,1.4,4.5,6.4
22103,2019-03-06,6.7,1016.8,75,11,12.3,1.1,.6,1.2,2.2,4.1,8
22103,2019-03-07,9.9,1020.9,70,9.5,12,1.9,1.1,1.4,2.7,4.2,6.4
22103,2019-03-08,3.7,1026.7,65,9.9,12.2,1,.6,1.1,1.7,5.3,7.1
22103,2019-03-09,3.5,1023.6,74,12.5,12.2,.9,.6,1.1,1.7,4.9,7.1
22103,2019-03-10,10.3,1012.1,88,10.9,12.2,3.6,2,4.2,5.5,6.3,8
22103,2019-03-11,7.9,1012.4,71,10.6,12.9,1.7,1,1.9,2.6,5.3,8
22103,2019-03-12,9.4,1015.2,74,9.8,13.3,2,1.3,1.8,3.1,5.2,7.1
22103,2019-03-13,10.5,1023.7,59,7.7,13.1,2.3,1.4,2,3.3,4.2,5.8
22103,2019-03-14,5.4,1026.6,48,9.7,13,1,.6,1.1,1.9,4,7.1
22103,2019-03-15,9.2,1021.6,69,10.7,12.8,2.1,1.2,2.2,3.3,4.4,6.4
22103,2019-03-16,7.5,1023.3,70,8.4,12.5,1.8,1.1,2.3,3.1,5.7,8
22103,2019-03-17,5.7,1024.8,66,10.8,12.6,1.5,.9,1.6,2,4.7,5.8
22103,2019-03-18,2.6,1022.7,72,11.4,11.9,.7,.4,1,1.3,4.5,9.1
22103,2019-03-19,5.6,1018.7,74,12.4,12.3,1,.6,1.3,1.7,3.9,8
22103,2019-03-20,6,1012.9,85,15.3,13.1,1.8,1.1,3.4,5.5,5.7,9.1
22103,2019-03-21,10.6,1010.2,83,11.6,13.2,3.3,1.9,3.7,5.6,5.9,8
22103,2019-03-22,10.3,1018.6,65,8.4,12.7,2,1.2,1.9,2.7,4.1,5.3
22103,2019-03-23,10,1023.3,57,7.9,12.6,2.2,1.3,1.9,2.7,4,5.3
22103,2019-03-24,6.9,,58,7.1,12.8,1.4,.9,1.7,1.9,4.3,8
22103,2019-03-25,3.3,1021,66,10,12.9,.7,.4,.8,1.1,4.7,8
22103,2019-03-26,6.3,1020.7,82,12.7,12.7,1.3,.8,1.2,2.2,3.7,4.9
22103,2019-03-27,5.3,1018.6,82,14.5,13.3,1.7,1,1.7,2.9,4.4,5.8
22103,2019-03-28,3.4,1014.9,88,13.7,13.7,1.1,.7,1.3,2,4.5,5.8
22103,2019-03-29,3,1015.1,84,13.8,14,1,.6,.8,1.3,5.8,8
22103,2019-03-30,8.8,1015.8,70,11.1,13.4,1.5,.9,1.6,2.7,4.3,6.4
22103,2019-03-31,11.4,,53,8.3,13.1,2.7,1.6,2,3.2,4.7,7.1
22103,2019-04-01,9,1025.6,58,9,11.8,1.8,1.1,1.4,2.2,3.9,4.9
22103,2019-04-02,6.1,1024.8,65,10.3,12.2,1.3,.7,1.3,1.9,4.1,5.8
22103,2019-04-03,6.8,,44,10.4,12.6,1.1,.7,1.1,1.7,3.1,4.3
22103,2019-04-04,7.1,1022.3,57,10.8,13.5,1,.6,.8,1.3,3.1,4
22103,2019-04-05,8,1014.3,84,12.8,13.3,1.3,.8,1.2,1.7,3.8,4.6
22103,2019-04-06,3.8,1014.2,73,13.7,13.5,1.2,.7,1.1,1.5,6,8
22103,2019-04-07,2.5,1012.1,92,14.4,13.9,1.1,.7,.9,1.4,4.4,7.1
22103,2019-04-08,4.3,1016.2,83,13.9,13.8,.7,.4,.5,.8,4.8,8
22103,2019-04-09,11.9,1014.3,79,13,13.4,3.5,2,3.8,6.2,5.6,7.1
22103,2019-04-10,9.7,1009.6,84,11,13,3.9,2.4,4.7,6.1,7.1,8
22103,2019-04-11,4.7,,74,11.7,13.8,1.4,.9,1.3,1.9,5.9,8
22103,2019-04-12,4.7,1020,64,13,15.2,.9,.5,.8,1.2,4.1,7.1
22103,2019-04-13,1.4,1022.6,66,13.9,13.8,.5,.3,.5,.6,3.9,5.8
22103,2019-04-14,4.4,1018.3,79,14.2,13.3,.7,.4,.8,1.3,3.3,9.1
22103,2019-04-15,5.5,,57,12.6,12.7,1,.7,1,1.5,3.7,5.8
22103,2019-04-16,2.6,1019.4,84,14.2,13.6,.5,.3,.6,.9,4.8,9.1
22103,2019-04-17,4,1015.4,84,14.7,14.1,1,.7,1.4,1.8,4.8,6.4
22103,2019-04-18,2.8,1015.4,88,15.3,14.7,1.1,.6,1,1.7,6.8,9.1
22103,2019-04-19,6.2,1017.8,88,14.8,14.4,1.5,.9,1.7,2.9,5.8,8
22103,2019-04-20,4.6,1017.7,81,14.2,14.8,1.4,.9,1.5,2.2,5.5,9.1
22103,2019-04-21,2.2,1014.9,88,16,15.7,.5,.3,.4,.7,5.7,9.1
22103,2019-04-22,5,1016.6,92,15.9,14.8,.9,.5,1,1.4,5,8
22103,2019-04-23,7.1,,,,,2.2,1.3,3.4,4.8,5.4,8
22103,2019-04-24,4.9,1008.6,97,16.2,15.4,2.8,1.6,2.4,3.9,6.8,8
22103,2019-04-25,5.7,1009.7,91,15.1,14.8,1.6,1,1.8,2.6,5.3,7.1
22103,2019-04-26,8,1012.9,81,12.7,14.4,1.5,.9,1.3,2.1,4,7.1
22103,2019-04-27,5.7,,72,13,14.1,1.5,.9,1.1,1.8,5.7,8
22103,2019-04-28,6.3,1021.7,72,14.6,14.6,1.6,1,1.2,2,4.7,7.1
22103,2019-04-29,8.1,1014.2,94,14.7,14.7,2.2,1.3,2.6,3.9,,7.1
22103,2019-04-30,4.4,1010.2,89,15.2,15.4,2.2,1.3,2.2,4.2,,
22103,2019-05-01,6.9,1008.6,84,15.2,15.1,1.2,.7,1.2,1.9,4.7,8
22103,2019-05-02,7.9,1014.1,72,15.4,14.4,1.5,.9,1.4,2.1,4.1,4.9
22103,2019-05-03,3.3,1018.8,79,15.8,14.8,.8,.5,.9,1.2,4,8
22103,2019-05-04,2,,,,,.5,.3,.3,.6,5.5,9.1
22103,2019-05-05,2.3,1019,86,17.3,16.1,.4,.2,.3,.5,6,9.1
22103,2019-05-06,5.3,1016.9,78,15.9,15.1,.9,.6,1.6,2.2,3.5,9.1
22103,2019-05-07,5.2,1019,71,15.2,15.9,1.5,.9,1.5,2.1,5.6,8
22103,2019-05-08,3.1,1016.1,63,16.1,15.8,.6,.4,.6,1,6.4,9.1
22103,2019-05-09,3,1012.8,71,16.3,15.6,.8,.5,.9,1.2,6.6,9.1
22103,2019-05-10,2,1014.7,76,16.7,16.2,.6,.4,.6,1.1,5.1,9.1
22103,2019-05-11,1.5,1015.7,82,17.1,16.6,.5,.3,.3,.6,5.9,8
22103,2019-05-12,3.5,1017.5,86,17.4,16.3,.7,.4,1.1,1.5,4.1,8
22103,2019-05-13,5.1,1017.3,93,17,16.2,1.3,.8,1.2,1.9,4.7,7.1
22103,2019-05-14,2.1,1015,95,18.7,18.3,.8,.5,.7,1,4,5.3
22103,2019-05-15,2.5,1014.9,92,18.6,17.6,.8,.5,.8,1.2,5.3,8
22103,2019-05-16,2,1014.4,95,19.2,18.3,.9,.5,.6,1,5.9,7.1
22103,2019-05-17,4.6,1013.8,94,18.9,17.3,1.2,.7,1.1,1.8,5.9,8
22103,2019-05-18,10.9,1010.2,93,18.3,17,4.3,2.5,4.3,5.9,6.5,8
22103,2019-05-19,7.6,1010.3,96,19.1,18.6,3.1,1.9,2.8,4.3,6.8,9.1
22103,2019-05-20,7.8,1008.8,77,17.3,17,1.8,1.1,1.9,2.5,5.7,10.7
22103,2019-05-21,6.5,1010.8,76,16.5,16.1,1.3,.8,1.4,2.2,3.7,5.8
22103,2019-05-22,4.2,1010.7,84,17.8,16.5,.7,.4,.6,1,3.9,9.1
22103,2019-05-23,4.3,1012.6,88,18.2,16.7,1.1,.7,1.1,1.6,3.9,9.1
22103,2019-05-24,3.5,1015.4,80,19.4,17.1,1,.6,.9,1.3,4.2,9.1
22103,2019-05-25,2.8,1018.2,92,19,17.6,.8,.5,.7,1.1,4.4,10.7
22103,2019-05-26,3.2,1017.7,96,19.4,17.4,.8,.5,.8,1.2,5.7,9.1
22103,2019-05-27,8.5,1009.9,95,19,16.6,3.5,2.1,4.2,5.5,5.8,7.1
22103,2019-05-28,5.6,1012.6,72,18.1,16.7,1.8,1,1.9,3.1,5.2,7.1
22103,2019-05-29,5.5,1013.8,85,17.6,16.4,.9,.6,.9,1.2,4.4,7.1
22103,2019-05-30,3.7,1014,83,18.5,16.9,.6,.4,.7,1.1,4.1,8
22103,2019-05-31,4.6,1013.2,81,16.9,16.6,.8,.5,1,1.7,3.9,8
22103,2019-06-01,1.8,1012.4,89,17.9,17.3,.5,.3,.4,.6,4.4,8
22103,2019-06-02,1.2,1009.6,91,18.5,17.3,.5,.3,.4,.6,4.6,7.1
22103,2019-06-03,1.2,1010.6,86,19.8,18.5,.4,.3,.3,.7,4.6,8
22103,2019-06-04,2.1,1011.2,91,20.1,18.8,.5,.3,.5,.7,5.5,7.1
22103,2019-06-05,2.8,1013.7,92,19.5,18.3,.7,.4,.6,.9,6.3,8
22103,2019-06-06,4.1,1011.1,97,19.8,17.6,1.1,.7,2.7,3.9,4.6,6.4
22103,2019-06-07,8.4,1003.7,95,18.4,16.6,3.7,2.3,3.3,4.6,6.4,7.1
22103,2019-06-08,2.8,1010.5,94,18.1,16.9,1.8,1.1,1.8,3,5.7,8
22103,2019-06-09,5,1008.2,88,18.2,16.9,1.3,.8,1,1.7,5.2,7.1
22103,2019-06-10,5.1,1008.4,86,18.4,17.3,1.4,.8,1.1,1.7,4.8,5.8
22103,2019-06-11,3.5,1011,86,18.5,17.6,1.5,.8,1.2,2.4,5.7,8
22103,2019-06-12,1.3,1013,87,19.1,18,.9,.5,.9,1.3,5.2,7.1
22103,2019-06-13,3.7,1012.2,91,19.1,18.2,.9,.5,.7,1.1,4.1,6.4
22103,2019-06-14,5.1,1006.3,94,19.1,18.4,.8,.5,.8,1.2,4.1,6.4
22103,2019-06-15,7.2,1002.4,86,19.7,18.2,1.5,.9,1.3,2,5.2,8
22103,2019-06-16,5.1,1009.4,90,18.9,18.7,1.3,.8,1.1,2,4.6,9.1
22103,2019-06-17,2.7,1015,92,19.5,19.3,.8,.5,.7,1.1,6.7,10.7
22103,2019-06-18,2.3,1013.6,94,20,19.2,.7,.4,.5,.9,7.7,12.8
22103,2019-06-19,1.7,1009.1,93,20,19.3,.8,.5,.7,1.1,4.8,8
22103,2019-06-20,2.3,1009,93,20.1,18.7,.8,.5,.7,1,5.5,7.1
22103,2019-06-21,2.5,1007.4,91,20.5,19.1,.7,.4,.6,.9,6,7.1
22103,2019-06-22,4.9,1008.3,90,20,18.5,1.4,.8,1.5,1.9,5,6.4
22103,2019-06-23,4.2,,86,20.1,19.6,1.3,.8,1,1.7,5,7.1
22103,2019-06-24,1.1,1015,86,20.8,20.9,.8,.5,.8,1.1,4.4,7.1
22103,2019-06-25,4,1016.7,91,21,20.1,.8,.5,.7,1.1,4.1,6.4
22103,2019-06-26,5.9,1010.3,97,21.6,20.3,1.8,1,1.6,2.6,4.7,7.1
22103,2019-06-27,5,1003.2,98,21.5,20.5,2.6,1.5,2.1,3.5,7,9.1
22103,2019-06-28,2.1,1004.8,93,21.9,21.5,1.3,.7,1.1,1.8,6.4,8
22103,2019-06-29,6,999.7,98,22.6,20.4,1.8,1.1,2.8,4.2,5.5,8
22103,2019-06-30,5.7,1003.2,97,20.5,18.8,2.6,1.5,3.1,4.6,6.4,7.1
22103,2019-07-01,3.1,1008.4,97,20.8,19.8,1.3,.7,1.1,1.7,6,7.1
22103,2019-07-02,3.4,1011.3,97,20.6,19.4,.9,.5,.7,1.2,5.4,6.4
22103,2019-07-03,1.9,1009.8,97,20.5,19.6,.8,.5,.6,1,6.1,8
22103,2019-07-04,1.9,1008.4,94,21,19.7,1.6,.9,1.8,2.5,6.8,9.1
22103,2019-07-05,1.8,1005,94,21.6,20.2,1.2,.7,1.1,1.6,6.8,8
22103,2019-07-06,7.8,1005.4,90,21.7,20.1,1.7,1,1.5,2.9,5.6,8
22103,2019-07-07,10.1,1008.4,85,22.5,22.1,2.8,1.6,1.8,4,6,8
22103,2019-07-08,9.1,1007.9,87,22.1,22.7,2.4,1.5,1.9,3.1,5.4,7.1
22103,2019-07-09,9.2,1007.1,83,22.6,22.7,2.2,1.3,2.2,3,5.2,7.1
22103,2019-07-10,12.2,1003.6,93,22.7,22.5,3.4,2,2.9,4.3,5.9,7.1
22103,2019-07-11,7.5,1006.9,92,22.5,22.5,2.3,1.4,1.9,3,6.3,8
22103,2019-07-12,5.5,1009.3,88,22.6,22.8,1.4,.8,1.1,1.9,6.7,8
22103,2019-07-13,2.4,1004.7,90,22,22.1,1,.6,.8,1.2,5.3,7.1
22103,2019-07-14,1.8,1004.4,87,23.4,23.3,1.5,.8,1.2,1.8,6,7.1
22103,2019-07-15,2,1009.2,91,23.7,23.2,1.4,.8,1.1,1.8,6.7,8
22103,2019-07-16,4,1012.6,92,,23.1,1,.6,.8,1.3,5.6,7.1
22103,2019-07-17,5.8,1013.2,93,23.4,22.6,1.4,.8,1.2,1.9,4.7,6.4
22103,2019-07-18,6.4,1010.7,98,23.1,22.1,1.8,1.1,1.9,2.5,5.5,9.1
22103,2019-07-19,6.8,1006.9,98,23.5,22.1,3.8,2.3,3.6,6.1,8.2,10.7
22103,2019-07-20,12.9,999.9,96,24,22.1,7.5,4.3,6.5,11.3,8.8,10.7
22103,2019-07-21,6.1,1008.1,96,23.2,21.7,3.3,1.9,4.6,7.1,7.6,10.7
22103,2019-07-22,2.7,1009.7,98,23.6,22.1,1.6,1,1.6,2.2,6.1,8
22103,2019-07-23,3.9,1008.7,98,23.5,22.3,1.2,.7,1,1.5,5.1,7.1
22103,2019-07-24,4.4,1008,98,23.7,22.1,1.4,.8,1.1,2,5.2,6.4
22103,2019-07-25,4.2,1008.9,98,24,22.3,1.4,.8,1.3,1.9,4.7,5.8
22103,2019-07-26,4.2,1007.8,98,24.3,22.5,1.1,.7,.8,1.3,4.3,6.4
22103,2019-07-27,4.9,1008.6,98,25.1,23,1.1,.6,.9,1.4,3.9,8
22103,2019-07-28,4.8,1012.4,98,25,22.4,1.3,.8,1,1.5,4.6,5.8
22103,2019-07-29,2.8,1013.3,98,25.7,23.9,1.2,.7,.9,1.6,4.9,5.8
22103,2019-07-30,4.5,1012,97,26.3,23.9,1.4,.8,1.2,1.6,4.9,5.8
22103,2019-07-31,,,,,,,,1,1.3,,5.8
22103,2019-08-01,1.3,1014.3,96,27.4,26.1,.8,.5,.7,1.1,4.1,5.3
22103,2019-08-02,1.4,1013.3,97,26.9,26,.7,.4,.6,.8,4.9,8
22103,2019-08-03,3.2,1012.6,97,26.5,25.2,1,.6,.8,1.5,6.4,8
22103,2019-08-04,,,,,,,,.9,1.5,,9.1
22103,2019-08-05,3.8,1011,93,27,27.5,1,.6,.8,1.6,6.1,9.1
22103,2019-08-06,5.6,1007.1,86,27.5,27.2,1.5,.9,1.3,2.2,5,6.4
22103,2019-08-07,,,,,,,,1,1.5,,12.8
22103,2019-08-08,,,,,,,,1.1,2.4,,12.8
22103,2019-08-09,,,,,,,,2,3.2,,12.8
22103,2019-08-10,,1006.8,93,27.8,26.2,,,3.9,5.2,,12.8
22103,2019-08-11,8.1,1003.3,88,27.9,25.8,4.9,2.9,4.1,6.4,7.5,10.7
22103,2019-08-12,5.2,1003.3,95,27.1,25.1,3.5,2.2,3.5,4.6,8,10.7
22103,2019-08-13,3.8,1003.7,91,27.6,26.1,2,1.1,1.7,2.5,7.7,10.7
22103,2019-08-14,,,,,,,,1.2,2.2,,9.1
22103,2019-08-15,8.2,993,91,27.2,26.7,1.8,1.1,1.6,2.6,5.5,7.1
22103,2019-08-16,7.3,999.9,91,25.9,25.4,1.7,1,1.4,2.3,5.3,7.1
22103,2019-08-17,,,,,,,,1,1.9,,9.1
22103,2019-08-18,,,,,,,,1.1,1.7,,8
22103,2019-08-19,2.7,,,,,1,.6,.9,1.5,7.1,9.1
22103,2019-08-20,8,1010.4,91,26.8,26.9,1.8,1,1.5,2.6,5.1,8
22103,2019-08-21,4.7,,,,,1.8,1,1.3,2.5,5.1,6.4
22103,2019-08-22,7.1,1009.1,92,27,26.1,2.4,1.5,2.4,3.5,5.4,6.4
22103,2019-08-23,4.6,1011.3,87,26,25.7,.9,.6,.8,1.3,4.9,6.4
22103,2019-08-24,3.6,1013.3,77,25.7,25.9,.7,.4,.7,1.1,6.9,10.7
22103,2019-08-25,2.5,1015.3,77,24.3,23.8,1.4,.8,1.2,2,9.4,10.7
22103,2019-08-26,3.3,1014.1,84,23.6,23,2.1,1.3,1.9,2.4,8.7,10.7
22103,2019-08-27,3.6,1009.2,97,24.5,23,2.4,1.3,2.1,3.1,6.8,9.1
22103,2019-08-28,2.4,1009.4,97,24,23.6,2,1.1,1.7,2.4,6.5,8
22103,2019-08-29,3.8,1010.1,87,23.7,24.4,1.2,.7,.9,1.5,5.6,7.1
22103,2019-08-30,5,1012.4,86,24,23.4,.8,.5,.6,1,4.5,7.1
22103,2019-08-31,3.3,1016.6,85,23.6,22.9,.7,.4,.6,1,6.3,9.1
22103,2019-09-01,3,1018.7,91,23.2,23.6,.7,.5,.8,1.2,5.7,8
22103,2019-09-02,6.4,1017,94,23.8,23.8,1.6,1,1.8,2.7,4.2,5.3
22103,2019-09-03,5.5,1015.9,96,24.9,25,1.3,.8,1,1.7,4.3,7.1
22103,2019-09-04,3.8,1014.5,94,26.1,25,1.5,.9,1.3,1.9,4.2,5.8
22103,2019-09-05,3,1013.3,95,26.3,25,1.8,1.1,1.5,2.5,7.8,10.7
22103,2019-09-06,7.9,1007.6,94,26.1,24.2,3.7,2.2,5.4,7.8,9.3,12.8
22103,2019-09-07,9.3,1004.2,94,24.6,21.5,7.1,4.4,8.9,11.9,8.9,12.8
22103,2019-09-08,1.5,1010.2,98,22.6,21.8,2.1,1.2,2.4,4.3,5.9,8
22103,2019-09-09,6,1010.3,96,24.2,22,2.5,1.4,2.4,4.1,6.8,9.1
22103,2019-09-10,2.2,1014.9,94,25.6,24.1,1.7,1,1.5,2.6,5.9,8
22103,2019-09-11,3,1015.8,96,25.2,24.6,1,.7,1.6,2,4.2,6.4
22103,2019-09-12,11.1,1016.2,84,23.5,22.9,2.8,1.7,2.3,3.6,5.4,7.1
22103,2019-09-13,8.3,1014.4,79,23.6,22.9,2.1,1.2,1.6,2.8,5.6,8
22103,2019-09-14,3.8,1013.2,82,23.9,23.9,1.2,.7,1.2,1.9,6.7,9.1
22103,2019-09-15,4.7,1011.4,89,24.7,24.3,1,.6,1.3,2.1,8.1,12.8
22103,2019-09-16,6.2,1011.6,79,24.4,24.9,2.1,1.2,1.9,3.1,5.5,10.7
22103,2019-09-17,8.1,1015,72,23.9,23.6,3,1.6,2.7,3.9,6.1,8
